id,device_id,ts,voltage,humidity,temperature,latitude,longitude
1109,device1,2025-11-11 21:48:30.117654+05:30,0.52,56.49,27.75,0,0
1110,device1,2025-11-11 21:48:45.073363+05:30,0.50,56.50,27.73,0,0
1111,device1,2025-11-11 21:49:00.223395+05:30,0.49,56.55,27.68,0,0
1112,device1,2025-11-11 21:49:15.176998+05:30,0.51,56.59,27.69,0,0
1113,device1,2025-11-11 21:49:30.125628+05:30,0.52,56.45,27.70,0,0
1114,device1,2025-11-11 21:49:45.032512+05:30,0.52,56.49,27.76,0,0
1115,device1,2025-11-11 21:50:00.228851+05:30,0.52,56.54,27.75,0,0
1116,device1,2025-11-11 21:50:15.186342+05:30,0.49,56.35,27.71,0,0
1117,device1,2025-11-11 21:50:30.128598+05:30,0.50,56.25,27.71,0,0
1118,device1,2025-11-11 21:50:45.07552+05:30,0.49,56.22,27.69,0,0
1119,device1,2025-11-11 21:51:00.233442+05:30,0.52,56.29,27.65,0,0
1120,device1,2025-11-11 21:51:15.182041+05:30,0.52,56.31,27.60,0,0
1121,device1,2025-11-11 21:53:13.350744+05:30,0.52,56.20,27.47,0,0
1122,device1,2025-11-11 21:53:28.405638+05:30,0.54,57.19,27.56,0,0
1123,device1,2025-11-11 21:53:43.45542+05:30,0.54,56.17,27.56,0,0
1124,device1,2025-11-11 21:53:58.404986+05:30,0.54,55.98,27.50,0,0
1125,device1,2025-11-11 21:54:13.358057+05:30,0.53,56.05,27.43,0,0
1126,device1,2025-11-11 21:54:29.423909+05:30,0.53,56.52,27.42,0,0
1127,device1,2025-11-11 21:54:44.43401+05:30,0.50,56.71,27.44,0,0
1128,device1,2025-11-11 21:54:58.010331+05:30,0.50,0.00,0.00,0,0
1129,device1,2025-11-11 21:55:12.950406+05:30,0.51,0.00,0.00,0,0
1130,device1,2025-11-11 21:55:28.113291+05:30,0.51,0.00,0.00,0,0
1131,device1,2025-11-11 21:55:43.055086+05:30,0.51,0.00,0.00,0,0
1132,device1,2025-11-11 21:55:58.006998+05:30,0.51,0.00,0.00,0,0
1133,device1,2025-11-11 21:56:26.677157+05:30,0.50,56.32,28.70,0,0
1134,device1,2025-11-11 21:56:41.321402+05:30,0.50,55.67,28.47,0,0
1135,device1,2025-11-11 21:56:56.066847+05:30,0.50,0.00,0.00,0,0
1136,device1,2025-11-11 21:57:11.018456+05:30,0.49,0.00,0.00,0,0
1137,device1,2025-11-11 21:57:25.968991+05:30,0.50,0.00,0.00,0,0
1138,device1,2025-11-11 21:57:46.447708+05:30,0.51,55.89,28.09,0,0
1139,device1,2025-11-11 21:58:00.782822+05:30,0.51,55.66,27.87,0,0
1140,device1,2025-11-11 21:58:15.734809+05:30,0.52,56.98,27.90,0,0
1141,device1,2025-11-11 21:58:30.888643+05:30,0.51,57.85,28.15,0,0
1142,device1,2025-11-11 21:58:45.838428+05:30,0.52,55.38,28.48,0,0
1143,device1,2025-11-11 21:59:00.787964+05:30,0.50,53.85,28.53,0,0
1144,device1,2025-11-11 21:59:15.943816+05:30,0.49,53.68,28.49,0,0
1145,device1,2025-11-11 21:59:30.99627+05:30,0.51,53.55,28.45,0,0
1146,device1,2025-11-11 22:40:55.633+05:30,0.56,52.23,29.27,0,0
1147,device1,2025-11-11 22:41:10.630272+05:30,0.54,52.27,29.25,0,0
1148,device1,2025-11-11 22:41:25.630512+05:30,0.57,52.34,29.23,0,0
1149,device1,2025-11-11 22:41:40.626843+05:30,0.55,52.25,29.22,0,0
1150,device1,2025-11-11 22:41:55.627259+05:30,0.56,52.06,29.26,0,0
1151,device1,2025-11-11 22:42:10.62875+05:30,0.56,52.18,29.27,0,0
1152,device1,2025-11-11 22:42:25.616319+05:30,0.56,51.92,29.29,0,0
1153,device1,2025-11-11 22:42:40.617987+05:30,0.56,51.83,29.31,0,0
1154,device1,2025-11-11 22:42:55.612799+05:30,0.56,51.74,29.31,0,0
1155,device1,2025-11-11 22:43:10.605901+05:30,0.57,51.61,29.34,0,0
1156,device1,2025-11-11 22:43:25.60854+05:30,0.55,51.53,29.36,0,0
1157,device1,2025-11-11 22:43:40.603697+05:30,0.54,51.53,29.36,0,0
1158,device1,2025-11-11 22:43:55.605063+05:30,0.57,51.66,29.35,0,0
1159,device1,2025-11-11 22:50:46.17849+05:30,0.00,54.19,28.88,0,0
1160,device1,2025-11-11 22:51:00.651098+05:30,0.00,54.14,28.33,0,0
1161,device1,2025-11-11 22:51:15.677884+05:30,0.00,54.44,27.89,0,0
1162,device1,2025-11-11 22:51:30.699326+05:30,0.00,55.17,27.40,0,0
1163,device1,2025-11-11 22:52:42.804384+05:30,11.85,57.67,26.54,0,0
1164,device1,2025-11-11 22:52:57.288257+05:30,11.94,58.01,26.35,0,0
1165,device1,2025-11-11 22:53:12.341708+05:30,11.86,58.37,26.24,0,0
1166,device1,2025-11-11 22:53:27.338216+05:30,11.87,58.78,26.15,0,0
1167,device1,2025-11-11 22:53:42.356946+05:30,11.88,58.16,26.05,0,0
1168,device1,2025-11-11 22:53:57.383144+05:30,11.86,57.87,25.98,0,0
1169,device1,2025-11-11 22:54:12.408465+05:30,11.87,57.90,25.89,0,0
1170,device1,2025-11-11 22:54:27.431869+05:30,11.85,60.07,25.82,0,0
1171,device1,2025-11-11 22:54:42.460089+05:30,11.77,58.61,25.80,0,0
1172,device1,2025-11-11 22:54:57.491069+05:30,11.91,59.00,25.73,0,0
1173,device1,2025-11-11 22:55:12.513714+05:30,11.93,60.26,25.67,0,0
1174,device1,2025-11-11 22:55:27.533837+05:30,11.88,59.31,25.61,0,0
1175,device1,2025-11-11 22:55:42.566704+05:30,11.91,58.72,25.58,0,0
1176,device1,2025-11-11 22:55:57.591924+05:30,11.90,58.61,25.47,0,0
1177,device1,2025-11-11 22:56:12.626849+05:30,11.85,58.76,25.29,0,0
1178,device1,2025-11-11 22:56:27.64926+05:30,11.85,59.33,25.12,0,0
1179,device1,2025-11-11 22:56:42.680279+05:30,11.79,59.31,25.03,0,0
1180,device1,2025-11-11 22:56:57.703643+05:30,11.84,59.92,24.89,0,0
1181,device1,2025-11-11 22:57:12.73003+05:30,11.77,61.46,25.30,0,0
1182,device1,2025-11-11 22:57:27.756745+05:30,11.87,58.51,25.76,0,0
1183,device1,2025-11-11 22:57:42.780596+05:30,11.88,60.01,26.01,0,0
1184,device1,2025-11-11 22:57:57.807392+05:30,11.87,58.01,26.16,0,0
1185,device1,2025-11-11 22:58:12.83618+05:30,11.86,56.82,26.14,0,0
1186,device1,2025-11-11 22:58:27.865927+05:30,11.74,56.94,26.10,0,0
1187,device1,2025-11-11 22:58:42.89707+05:30,11.76,56.58,26.12,0,0
1188,device1,2025-11-11 22:58:57.922756+05:30,11.87,56.79,26.12,0,0
1189,device1,2025-11-11 22:59:12.949478+05:30,11.84,56.76,26.06,0,0
1190,device1,2025-11-11 22:59:27.977145+05:30,11.82,56.43,26.00,0,0
1191,device1,2025-11-11 22:59:43.004967+05:30,11.80,56.28,26.02,0,0
1192,device1,2025-11-11 22:59:58.034666+05:30,11.84,56.19,26.03,0,0
1193,device1,2025-11-11 23:00:13.062211+05:30,11.85,56.08,26.05,0,0
1194,device1,2025-11-11 23:00:28.099467+05:30,11.83,56.02,26.02,0,0
1195,device1,2025-11-11 23:00:43.126749+05:30,11.82,55.92,26.09,0,0
1196,device1,2025-11-11 23:00:58.153354+05:30,11.87,55.66,26.18,0,0
1197,device1,2025-11-11 23:01:13.185112+05:30,11.86,55.73,26.11,0,0
1198,device1,2025-11-11 23:01:28.216805+05:30,11.87,55.69,26.16,0,0
1199,device1,2025-11-11 23:01:43.240998+05:30,11.80,55.43,26.21,0,0
1200,device1,2025-11-11 23:01:58.266378+05:30,11.88,55.26,26.32,0,0
1201,device1,2025-11-11 23:02:13.29515+05:30,11.85,55.03,26.34,0,0
1202,device1,2025-11-11 23:02:28.319711+05:30,11.86,55.48,26.39,0,0
1203,device1,2025-11-11 23:02:43.352944+05:30,11.83,55.11,26.39,0,0
1204,device1,2025-11-11 23:02:58.37972+05:30,11.83,55.12,26.38,0,0
1205,device1,2025-11-11 23:03:13.408492+05:30,11.86,55.80,26.52,0,0
1206,device1,2025-11-11 23:03:28.431496+05:30,11.85,55.92,26.70,0,0
1207,device1,2025-11-11 23:03:43.4638+05:30,11.81,56.23,26.91,0,0
1208,device1,2025-11-11 23:03:58.48941+05:30,11.84,55.41,27.09,0,0
1209,device1,2025-11-11 23:04:13.515668+05:30,11.84,55.58,27.27,0,0
1210,device1,2025-11-11 23:04:28.547301+05:30,11.84,55.01,27.29,0,0
1211,device1,2025-11-11 23:04:43.58191+05:30,11.73,54.98,27.40,0,0
1212,device1,2025-11-11 23:04:58.600816+05:30,11.82,54.44,27.55,0,0
1213,device1,2025-11-11 23:05:13.623887+05:30,11.79,54.61,27.61,0,0
1214,device1,2025-11-11 23:05:28.646847+05:30,11.79,54.22,27.66,0,0
1215,device1,2025-11-11 23:05:43.681982+05:30,11.82,54.31,27.66,0,0
1216,device1,2025-11-11 23:05:57.380905+05:30,0.41,60.06,25.73,0,0
1217,device1,2025-11-11 23:06:11.902595+05:30,0.40,60.13,25.64,0,0
1218,device1,2025-11-11 23:06:26.914747+05:30,0.40,59.92,25.58,0,0
1219,device1,2025-11-11 23:06:41.908872+05:30,0.40,60.17,25.54,0,0
1220,device1,2025-11-11 23:06:56.907189+05:30,0.41,59.96,25.56,0,0
1221,device1,2025-11-11 23:07:11.908191+05:30,0.41,60.32,25.55,0,0
1222,device1,2025-11-11 23:07:26.902241+05:30,0.40,60.37,25.57,0,0
1223,device1,2025-11-11 23:07:41.914262+05:30,0.43,60.49,25.57,0,0
1224,device1,2025-11-11 23:07:56.927846+05:30,0.43,60.67,25.56,0,0
1225,device1,2025-11-11 23:08:11.90634+05:30,0.44,60.70,25.58,0,0
1226,device1,2025-11-11 23:08:26.938826+05:30,0.43,60.64,25.62,0,0
1227,device1,2025-11-11 23:08:41.927093+05:30,0.43,60.73,25.64,0,0
1228,device1,2025-11-11 23:08:56.925243+05:30,0.43,60.97,25.64,0,0
1229,device1,2025-11-11 23:09:11.937232+05:30,0.44,61.02,25.62,0,0
1230,device1,2025-11-11 23:09:26.942202+05:30,0.45,60.67,25.61,0,0
1231,device1,2025-11-11 23:09:41.943845+05:30,0.44,60.56,25.58,0,0
1232,device1,2025-11-11 23:09:56.936414+05:30,0.43,60.53,25.59,0,0
1233,device1,2025-11-11 23:10:11.946013+05:30,0.42,60.51,25.58,0,0
1234,device1,2025-11-11 23:10:47.900362+05:30,0.46,60.66,25.87,0,0
1235,device1,2025-11-11 23:11:02.774346+05:30,0.46,60.35,25.76,0,0
1236,device1,2025-11-11 23:11:17.776173+05:30,0.46,60.19,25.73,0,0
1237,device1,2025-11-11 23:11:32.773955+05:30,0.44,60.04,25.71,0,0
1238,device1,2025-11-11 23:11:47.780392+05:30,0.47,60.03,25.67,0,0
1239,device1,2025-11-11 23:12:02.774747+05:30,0.44,60.00,25.64,0,0
1240,device1,2025-11-11 23:12:17.783609+05:30,0.46,59.98,25.63,0,0
1241,device1,2025-11-11 23:12:32.783122+05:30,0.47,60.11,25.58,0,0
1242,device1,2025-11-11 23:12:47.779998+05:30,0.46,60.21,25.53,0,0
1243,device1,2025-11-11 23:13:02.782852+05:30,0.46,60.21,25.51,0,0
1244,device1,2025-11-11 23:13:17.779487+05:30,0.47,60.15,25.53,0,0
1245,device1,2025-11-11 23:13:32.788751+05:30,0.47,60.09,25.52,0,0
1246,device1,2025-11-11 23:13:47.783684+05:30,0.47,60.10,25.47,0,0
1247,device1,2025-11-11 23:14:02.778653+05:30,0.48,60.06,25.46,0,0
1248,device1,2025-11-11 23:15:00.247584+05:30,0.46,0.00,0.00,0,0
1249,device1,2025-11-11 23:15:14.542366+05:30,0.45,0.00,0.00,0,0
1250,device1,2025-11-13 11:03:53.907972+05:30,0.31,100.00,35.09,0,0
1251,device1,2025-11-13 11:04:08.917041+05:30,0.31,100.00,35.09,0,0
1252,device1,2025-11-13 11:04:23.934286+05:30,0.32,100.00,35.09,0,0
1253,device1,2025-11-13 11:04:38.935946+05:30,0.33,100.00,35.09,0,0
1254,device1,2025-11-13 11:04:53.930109+05:30,0.33,100.00,35.09,0,0
1255,device1,2025-11-13 11:05:08.952262+05:30,0.34,100.00,35.09,0,0
1256,device1,2025-11-13 11:05:23.965191+05:30,0.34,100.00,35.09,0,0
1257,device1,2025-11-13 11:05:38.953095+05:30,0.34,100.00,35.09,0,0
1258,device1,2025-11-13 11:05:53.951753+05:30,0.35,100.00,35.09,0,0
1259,device1,2025-11-13 11:06:23.855003+05:30,0.35,0.00,0.00,0,0
1260,device1,2025-11-13 11:06:38.627376+05:30,0.35,0.00,0.00,0,0
1261,device1,2025-11-13 11:07:06.132431+05:30,0.35,0.00,0.00,0,0
1262,device1,2025-11-13 11:07:52.522131+05:30,0.45,59.79,27.93,0,0
1263,device1,2025-11-13 11:08:04.6394+05:30,0.42,59.20,27.87,0,0
1264,device1,2025-11-13 11:08:19.653596+05:30,0.42,58.33,27.71,0,0
1265,device1,2025-11-13 11:08:34.64553+05:30,0.44,58.27,27.60,0,0
1266,device1,2025-11-13 11:10:03.805258+05:30,13.82,58.43,27.91,0,0
1267,device1,2025-11-13 11:10:18.556331+05:30,13.78,57.55,27.90,0,0
1268,device1,2025-11-13 11:10:33.666098+05:30,13.88,57.12,27.90,0,0
1269,device1,2025-11-13 11:10:48.582939+05:30,13.86,56.94,27.91,0,0
1270,device1,2025-11-13 11:11:03.593138+05:30,13.80,56.83,27.92,0,0
1271,device1,2025-11-13 11:11:18.606965+05:30,13.87,56.69,27.94,0,0
1272,device1,2025-11-13 11:11:33.613571+05:30,13.80,56.65,27.95,0,0
1273,device1,2025-11-13 11:11:48.639537+05:30,13.86,56.53,27.97,0,0
1274,device1,2025-11-13 11:12:03.661937+05:30,13.79,56.45,27.99,0,0
1275,device1,2025-11-13 11:12:18.693138+05:30,13.86,56.39,28.02,0,0
1276,device2,2025-11-13 11:12:22.935674+05:30,0.00,61.58,25.59,0,0
1277,device1,2025-11-13 11:12:33.746844+05:30,13.86,56.29,28.04,0,0
1278,device2,2025-11-13 11:12:37.596373+05:30,0.00,61.22,25.56,0,0
1279,device1,2025-11-13 11:12:48.742869+05:30,13.78,56.24,28.07,0,0
1280,device2,2025-11-13 11:12:52.633379+05:30,0.00,61.25,25.57,0,0
1281,device1,2025-11-13 11:13:03.74859+05:30,13.85,56.15,28.09,0,0
1282,device2,2025-11-13 11:13:07.667529+05:30,0.00,60.91,25.61,0,0
1283,device1,2025-11-13 11:13:18.749284+05:30,13.85,56.10,28.11,0,0
1284,device2,2025-11-13 11:13:22.701698+05:30,0.00,60.69,25.65,0,0
1285,device1,2025-11-13 11:13:33.880937+05:30,13.85,56.01,28.13,0,0
1286,device2,2025-11-13 11:13:37.745277+05:30,0.00,60.64,25.71,0,0
1287,device1,2025-11-13 11:13:48.794832+05:30,13.78,55.93,28.17,0,0
1288,device2,2025-11-13 11:14:02.787642+05:30,0.00,60.71,26.05,0,0
1289,device1,2025-11-13 11:14:03.812713+05:30,13.84,55.86,28.20,0,0
1290,device2,2025-11-13 11:14:17.415992+05:30,0.00,60.46,25.98,0,0
1291,device1,2025-11-13 11:14:18.811049+05:30,13.85,55.77,28.23,0,0
1292,device1,2025-11-13 11:14:33.860071+05:30,13.74,55.70,28.25,0,0
1293,device1,2025-11-13 11:14:48.836593+05:30,13.80,55.65,28.27,0,0
1294,device2,2025-11-13 11:14:57.811433+05:30,0.00,59.07,26.78,0,0
1295,device1,2025-11-13 11:15:03.837207+05:30,13.84,55.62,28.28,0,0
1296,device2,2025-11-13 11:15:12.462737+05:30,0.00,61.83,26.74,0,0
1297,device1,2025-11-13 11:15:18.855673+05:30,13.77,55.54,28.30,0,0
1298,device2,2025-11-13 11:15:27.489068+05:30,0.00,69.67,26.81,0,0
1299,device1,2025-11-13 11:15:33.871535+05:30,13.84,55.92,28.30,0,0
1300,device2,2025-11-13 11:15:42.538177+05:30,0.00,68.38,26.88,0,0
1301,device1,2025-11-13 11:15:48.882682+05:30,13.84,58.98,28.36,0,0
1302,device2,2025-11-13 11:15:57.626728+05:30,0.00,69.48,26.92,0,0
1303,device1,2025-11-13 11:16:04.413937+05:30,13.76,55.06,28.26,0,0
1304,device2,2025-11-13 11:16:12.673473+05:30,0.00,68.68,26.98,0,0
1305,device2,2025-11-13 11:16:27.623545+05:30,0.00,63.62,27.06,0,0
1306,device2,2025-11-13 11:16:42.654079+05:30,0.00,61.10,27.37,0,0
1307,device1,2025-11-13 11:17:17.11088+05:30,13.76,63.64,28.26,0,0
1308,device1,2025-11-13 11:17:31.992683+05:30,13.76,63.36,28.47,0,0
1309,device1,2025-11-13 11:17:47.007356+05:30,13.74,61.40,28.59,0,0
1310,device2,2025-11-13 11:18:04.394968+05:30,0.00,62.91,27.46,0,0
1311,device2,2025-11-13 11:18:18.929153+05:30,0.00,63.80,27.59,0,0
1312,device2,2025-11-13 11:18:33.927805+05:30,0.00,64.54,27.59,0,0
1313,device2,2025-11-13 11:18:48.959265+05:30,0.00,62.39,27.64,0,0
1314,device1,2025-11-13 11:19:02.147473+05:30,13.70,60.47,28.39,23.19039,72.627701
1315,device1,2025-11-13 11:19:02.997168+05:30,13.71,60.20,28.83,23.190388,72.627701
1316,device2,2025-11-13 11:19:03.982302+05:30,0.00,63.82,27.71,0,0
1317,device1,2025-11-13 11:19:18.00843+05:30,13.73,55.18,28.77,23.190395,72.627708
1318,device2,2025-11-13 11:19:19.142751+05:30,0.00,55.99,27.60,0,0
1319,device1,2025-11-13 11:19:32.990857+05:30,13.73,56.81,28.90,23.190138,72.627785
1320,device2,2025-11-13 11:19:34.04596+05:30,0.00,56.89,27.50,0,0
1321,device1,2025-11-13 11:19:48.016024+05:30,13.73,57.24,29.10,23.188694,72.628654
1322,device2,2025-11-13 11:19:49.142103+05:30,0.00,57.15,27.53,0,0
1323,device1,2025-11-13 11:20:03.019607+05:30,13.73,55.81,29.20,23.188694,72.628654
1324,device2,2025-11-13 11:20:04.077156+05:30,0.00,56.64,27.63,0,0
1325,device2,2025-11-13 11:26:15.491556+05:30,0.46,0.00,0.00,0,0
1326,device2,2025-11-13 11:26:30.176745+05:30,0.46,0.00,0.00,0,0
1327,device2,2025-11-13 11:26:45.226316+05:30,0.46,0.00,0.00,0,0
1328,device2,2025-11-13 11:27:00.204324+05:30,0.46,0.00,0.00,0,0
1329,device2,2025-11-13 11:27:15.188359+05:30,0.46,0.00,0.00,0,0
1330,device2,2025-11-13 11:27:30.21369+05:30,0.46,0.00,0.00,0,0
1331,device2,2025-11-13 11:27:45.195054+05:30,0.46,0.00,0.00,0,0
1332,device2,2025-11-13 11:28:00.21512+05:30,0.46,0.00,0.00,0,0
1333,device2,2025-11-13 11:28:15.222546+05:30,0.47,0.00,0.00,0,0
1334,device2,2025-11-13 11:28:30.280239+05:30,0.47,0.00,0.00,0,0
1335,device2,2025-11-13 11:28:45.215399+05:30,0.46,0.00,0.00,0,0
1336,device2,2025-11-13 11:29:00.255302+05:30,0.47,0.00,0.00,0,0
1337,device2,2025-11-13 11:29:15.289006+05:30,0.47,0.00,0.00,0,0
1338,device2,2025-11-13 11:29:30.248701+05:30,0.46,0.00,0.00,0,0
1339,device2,2025-11-13 11:29:45.289872+05:30,0.47,0.00,0.00,0,0
1340,device2,2025-11-13 11:30:00.259639+05:30,0.47,0.00,0.00,0,0
1341,device2,2025-11-13 11:30:15.283601+05:30,0.47,0.00,0.00,0,0
1342,device2,2025-11-13 11:30:30.276205+05:30,0.47,0.00,0.00,0,0
1343,device2,2025-11-13 11:30:45.311125+05:30,0.47,0.00,0.00,0,0
1344,device2,2025-11-13 11:31:00.366567+05:30,0.47,0.00,0.00,0,0
1345,device2,2025-11-13 11:31:15.310118+05:30,0.47,0.00,0.00,0,0
1346,device2,2025-11-13 11:31:30.36701+05:30,0.47,0.00,0.00,0,0
1347,device2,2025-11-13 11:31:45.319037+05:30,0.47,0.00,0.00,0,0
1348,device2,2025-11-13 11:32:00.576373+05:30,0.47,0.00,0.00,0,0
1349,device2,2025-11-13 11:32:15.423547+05:30,0.47,0.00,0.00,0,0
1350,device2,2025-11-13 11:32:30.343459+05:30,0.47,0.00,0.00,0,0
1351,device2,2025-11-13 11:32:45.405465+05:30,0.47,0.00,0.00,0,0
1352,device2,2025-11-13 11:33:00.372571+05:30,0.47,0.00,0.00,0,0
1353,device2,2025-11-13 11:33:15.370108+05:30,0.47,0.00,0.00,0,0
1354,device2,2025-11-13 11:33:30.376359+05:30,0.47,0.00,0.00,0,0
1355,device2,2025-11-13 11:49:55.313995+05:30,0.44,53.86,29.22,0,0
1356,device2,2025-11-13 11:50:10.197167+05:30,0.44,54.31,28.81,0,0
1357,device2,2025-11-13 11:50:25.231563+05:30,0.44,66.84,29.83,0,0
1358,device2,2025-11-13 11:50:40.238654+05:30,0.44,73.62,30.52,0,0
1359,device2,2025-11-13 11:50:54.887653+05:30,0.45,0.00,0.00,0,0
1360,device2,2025-11-13 11:51:09.892338+05:30,0.45,0.00,0.00,0,0
1361,device2,2025-11-13 11:51:24.896244+05:30,0.44,0.00,0.00,0,0
1362,device2,2025-11-13 11:51:39.906774+05:30,0.44,0.00,0.00,0,0
1363,device2,2025-11-13 11:51:54.912471+05:30,0.45,0.00,0.00,0,0
1364,device2,2025-11-13 11:52:09.917633+05:30,0.44,0.00,0.00,0,0
1365,device2,2025-11-13 11:52:24.915338+05:30,0.44,0.00,0.00,0,0
1366,device2,2025-11-13 11:52:39.92244+05:30,0.44,0.00,0.00,0,0
1367,device2,2025-11-13 11:52:54.927733+05:30,0.45,0.00,0.00,0,0
1368,device2,2025-11-13 11:53:09.936779+05:30,0.45,0.00,0.00,0,0
1369,device2,2025-11-13 11:53:24.952674+05:30,0.44,0.00,0.00,0,0
1370,device2,2025-11-13 11:53:39.952922+05:30,0.44,0.00,0.00,0,0
1371,device2,2025-11-13 11:54:15.993932+05:30,0.46,0.00,0.00,0,0
1372,device2,2025-11-13 11:54:30.690425+05:30,0.45,0.00,0.00,0,0
1373,device2,2025-11-13 11:54:45.691268+05:30,0.46,0.00,0.00,0,0
1374,device2,2025-11-13 11:55:36.865875+05:30,0.45,0.00,0.00,0,0
1375,device2,2025-11-13 11:55:51.602465+05:30,0.44,0.00,0.00,0,0
1376,device2,2025-11-13 11:56:06.618616+05:30,0.44,0.00,0.00,0,0
1377,device2,2025-11-13 11:56:21.651429+05:30,0.44,0.00,0.00,0,0
1378,device2,2025-11-13 11:56:58.692889+05:30,0.46,0.00,0.00,0,0
1379,device2,2025-11-13 11:57:13.256281+05:30,0.45,0.00,0.00,0,0
1380,device2,2025-11-13 11:58:25.733631+05:30,0.46,0.00,0.00,0,0
1381,device2,2025-11-13 11:58:40.329033+05:30,0.45,0.00,0.00,0,0
1382,device2,2025-11-13 11:58:55.336091+05:30,0.45,0.00,0.00,0,0
1383,device2,2025-11-13 11:59:10.407053+05:30,0.45,0.00,0.00,0,0
1384,device2,2025-11-13 11:59:25.522384+05:30,0.45,0.00,0.00,0,0
1385,device2,2025-11-13 11:59:40.354635+05:30,0.45,0.00,0.00,0,0
1386,device2,2025-11-13 12:00:06.993428+05:30,0.47,0.00,0.00,0,0
1387,device2,2025-11-13 12:00:21.752825+05:30,0.47,0.00,0.00,0,0
1388,device2,2025-11-13 12:00:36.767642+05:30,0.47,0.00,0.00,0,0
1389,device2,2025-11-13 12:00:51.780425+05:30,0.47,0.00,0.00,0,0
1390,device2,2025-11-13 12:01:06.787233+05:30,0.47,0.00,0.00,0,0
1391,device2,2025-11-13 12:01:21.798964+05:30,0.47,0.00,0.00,0,0
1392,device2,2025-11-13 12:01:36.807991+05:30,0.47,0.00,0.00,0,0